call_id,datetime,agent,campaign,trunk,phone_number,disposition,duration,ring_time,hold_time,call_type
CDR_00000808,2024-03-07 20:28:55,Agent_020,Lead_Generation_2024,TRUNK_BACKUP,+15731383209,No Answer,0,37,0,Outbound
CDR_00000166,2024-03-07 20:47:56,Agent_003,Sales_Campaign_Q1,TRUNK_PRIMARY,+14035898976,Callback Scheduled,238,29,28,Outbound
CDR_00003060,2024-03-08 08:30:45,Agent_015,Lead_Generation_2024,VOIP_LINE_A,+15617308742,Busy,0,32,0,Outbound
CDR_00003104,2024-03-08 09:10:16,Agent_005,New_Product_Launch,SIP_GATEWAY_2,+19155532577,Busy,0,48,0,Outbound
CDR_00000486,2024-03-08 09:11:54,Agent_002,Survey_Campaign,SIP_GATEWAY_2,+14178615190,Busy,0,55,0,Outbound
CDR_00001663,2024-03-08 09:22:36,Agent_004,Customer_Retention,SIP_GATEWAY_1,+12888829734,Callback Scheduled,214,8,30,Outbound
CDR_00003245,2024-03-08 09:25:51,Agent_015,Customer_Retention,SIP_GATEWAY_2,+18277945721,Not Interested,27,22,0,Outbound
CDR_00004784,2024-03-08 09:43:42,Agent_010,Lead_Generation_2024,TRUNK_PRIMARY,+17157664958,Voicemail,20,26,0,Outbound
CDR_00000606,2024-03-08 09:50:27,Agent_018,Customer_Retention,TRUNK_PRIMARY,+19702222783,No Answer,0,55,0,Outbound
CDR_00004519,2024-03-08 09:52:36,Agent_004,Collection_Drive,VOIP_LINE_A,+16309864691,Not Interested,58,16,0,Outbound
CDR_00002513,2024-03-08 09:56:04,Agent_003,New_Product_Launch,VOIP_LINE_B,+19189183968,Callback Scheduled,110,8,19,Outbound
CDR_00000052,2024-03-08 10:22:40,Agent_010,Customer_Retention,VOIP_LINE_A,+18721809526,No Answer,0,50,0,Outbound
CDR_00002874,2024-03-08 10:33:55,Agent_006,Survey_Campaign,TRUNK_BACKUP,+17022254710,Wrong Number,12,15,0,Outbound
CDR_00001524,2024-03-08 10:36:06,Agent_007,Customer_Retention,TRUNK_BACKUP,+17543442169,Do Not Call,113,19,29,Outbound
CDR_00001187,2024-03-08 10:42:26,Agent_006,Survey_Campaign,VOIP_LINE_A,+12877684574,No Answer,0,43,0,Outbound
CDR_00003506,2024-03-08 11:20:48,Agent_011,Lead_Generation_2024,TRUNK_PRIMARY,+15152244415,Do Not Call,167,18,26,Outbound
CDR_00000253,2024-03-08 11:25:38,Agent_006,Survey_Campaign,VOIP_LINE_A,+16751996200,Callback Scheduled,275,25,13,Outbound
CDR_00002519,2024-03-08 11:31:12,Agent_012,Customer_Retention,VOIP_LINE_B,+12557802189,No Answer,0,19,0,Outbound
CDR_00003665,2024-03-08 11:37:20,Agent_015,Survey_Campaign,VOIP_LINE_A,+16566479667,Voicemail,5,20,0,Outbound
CDR_00001066,2024-03-08 11:48:57,Agent_007,Survey_Campaign,VOIP_LINE_B,+14831487377,Disconnected,0,56,0,Outbound
CDR_00000018,2024-03-08 11:56:57,Agent_009,New_Product_Launch,SIP_GATEWAY_2,+15071487680,Busy,0,32,0,Outbound
CDR_00001771,2024-03-08 11:57:41,Agent_014,Survey_Campaign,SIP_GATEWAY_2,+19153832611,Interested,110,14,12,Outbound
CDR_00002827,2024-03-08 12:06:48,Agent_014,New_Product_Launch,TRUNK_BACKUP,+18018760224,Not Interested,129,15,16,Outbound
CDR_00004340,2024-03-08 12:09:58,Agent_002,Survey_Campaign,SIP_GATEWAY_2,+18795439478,Callback Scheduled,222,8,10,Outbound
CDR_00000301,2024-03-08 12:20:38,Agent_006,Sales_Campaign_Q1,TRUNK_PRIMARY,+19868246384,No Answer,0,18,0,Outbound
CDR_00002565,2024-03-08 12:25:46,Agent_018,Sales_Campaign_Q1,VOIP_LINE_B,+15182932593,Busy,0,17,0,Outbound
CDR_00000676,2024-03-08 12:37:43,Agent_016,Customer_Retention,TRUNK_BACKUP,+18694078307,Not Interested,104,4,8,Outbound
CDR_00004877,2024-03-08 12:58:43,Agent_005,New_Product_Launch,TRUNK_BACKUP,+17657851926,Busy,0,43,0,Outbound
CDR_00003880,2024-03-08 13:11:56,Agent_015,Sales_Campaign_Q1,TRUNK_PRIMARY,+17234889801,Do Not Call,124,11,19,Outbound
CDR_00003889,2024-03-08 13:19:14,Agent_003,Customer_Retention,TRUNK_PRIMARY,+12844725460,Wrong Number,29,25,0,Outbound
CDR_00004195,2024-03-08 13:21:43,Agent_018,Collection_Drive,TRUNK_BACKUP,+17186731101,Not Interested,41,3,0,Outbound
CDR_00001055,2024-03-08 13:34:52,Agent_004,Customer_Retention,SIP_GATEWAY_1,+15518495661,Busy,0,38,0,Outbound
CDR_00001843,2024-03-08 13:41:49,Agent_010,Sales_Campaign_Q1,SIP_GATEWAY_2,+13101017927,Language Barrier,141,22,6,Outbound
CDR_00002682,2024-03-08 13:59:47,Agent_008,Survey_Campaign,SIP_GATEWAY_2,+16215394196,Wrong Number,11,24,0,Outbound
CDR_00001490,2024-03-08 14:06:51,Agent_002,Survey_Campaign,VOIP_LINE_B,+12021580042,Interested,206,17,21,Outbound
CDR_00003249,2024-03-08 14:20:33,Agent_003,Lead_Generation_2024,VOIP_LINE_B,+13827191977,No Answer,0,29,0,Outbound
CDR_00004397,2024-03-08 14:40:30,Agent_015,Lead_Generation_2024,VOIP_LINE_A,+13534438674,No Answer,0,16,0,Outbound
CDR_00003543,2024-03-08 14:47:10,Agent_017,Sales_Campaign_Q1,SIP_GATEWAY_1,+12077811546,Busy,0,59,0,Outbound
CDR_00004955,2024-03-08 14:48:56,Agent_009,New_Product_Launch,TRUNK_BACKUP,+16685278846,Not Interested,49,11,0,Outbound
CDR_00000884,2024-03-08 15:08:26,Agent_002,Survey_Campaign,SIP_GATEWAY_1,+17507204091,Busy,0,55,0,Outbound
CDR_00001757,2024-03-08 15:24:49,Agent_011,Lead_Generation_2024,TRUNK_BACKUP,+15617691952,Interested,216,19,13,Outbound
CDR_00004238,2024-03-08 15:26:28,Agent_007,Lead_Generation_2024,TRUNK_BACKUP,+18742062588,Interested,116,28,12,Outbound
CDR_00000231,2024-03-08 15:28:59,Agent_011,Lead_Generation_2024,TRUNK_BACKUP,+14966607523,Not Interested,150,6,8,Outbound
CDR_00002306,2024-03-08 15:32:21,Agent_008,Lead_Generation_2024,VOIP_LINE_A,+18192507619,Fax/Modem,0,29,0,Outbound
CDR_00000156,2024-03-08 15:34:32,Agent_001,Collection_Drive,TRUNK_PRIMARY,+17058556474,Sale,809,24,4,Outbound
CDR_00003789,2024-03-08 15:41:47,Agent_005,Survey_Campaign,VOIP_LINE_A,+14979996738,Busy,0,57,0,Outbound
CDR_00004102,2024-03-08 15:44:45,Agent_019,Sales_Campaign_Q1,SIP_GATEWAY_1,+18639871488,No Answer,0,42,0,Outbound
CDR_00002191,2024-03-08 15:47:58,Agent_011,Customer_Retention,SIP_GATEWAY_2,+14645671531,Busy,0,37,0,Outbound
CDR_00001147,2024-03-08 16:21:24,Agent_006,Survey_Campaign,TRUNK_BACKUP,+12043962453,Callback Scheduled,240,20,7,Outbound
CDR_00001196,2024-03-08 16:31:36,Agent_017,New_Product_Launch,SIP_GATEWAY_1,+12868080182,Callback Scheduled,147,12,17,Outbound
CDR_00002762,2024-03-08 16:49:09,Agent_003,Sales_Campaign_Q1,TRUNK_PRIMARY,+19392064033,Interested,120,26,6,Outbound
CDR_00000980,2024-03-08 16:56:44,Agent_002,Collection_Drive,SIP_GATEWAY_2,+15038601921,Callback Scheduled,188,26,25,Outbound
CDR_00001500,2024-03-08 16:58:48,Agent_008,Survey_Campaign,TRUNK_BACKUP,+13197051103,Fax/Modem,0,20,0,Outbound
CDR_00003988,2024-03-08 17:13:05,Agent_005,Survey_Campaign,SIP_GATEWAY_1,+12295862532,Do Not Call,48,9,0,Outbound
CDR_00004815,2024-03-08 17:13:10,Agent_014,Sales_Campaign_Q1,TRUNK_PRIMARY,+13517937182,Sale,606,9,21,Outbound
CDR_00002542,2024-03-08 17:31:18,Agent_006,Lead_Generation_2024,VOIP_LINE_B,+18016347057,Transferred,55,28,0,Outbound
CDR_00000043,2024-03-08 17:34:50,Agent_004,Sales_Campaign_Q1,TRUNK_PRIMARY,+12989765697,Voicemail,6,22,0,Outbound
CDR_00003683,2024-03-08 18:21:45,Agent_012,New_Product_Launch,VOIP_LINE_B,+18016259496,No Answer,0,49,0,Outbound
CDR_00000139,2024-03-08 18:38:33,Agent_010,Sales_Campaign_Q1,VOIP_LINE_A,+12672309987,Wrong Number,28,20,0,Outbound
CDR_00001917,2024-03-08 18:39:32,Agent_012,Collection_Drive,VOIP_LINE_A,+16728178673,Do Not Call,31,4,0,Outbound
CDR_00003971,2024-03-08 18:49:58,Agent_011,Customer_Retention,VOIP_LINE_A,+17106291729,Not Interested,165,6,27,Outbound
CDR_00002594,2024-03-08 18:59:04,Agent_007,New_Product_Launch,VOIP_LINE_A,+16997268114,Disconnected,0,29,0,Outbound
CDR_00000563,2024-03-08 19:39:28,Agent_019,Survey_Campaign,VOIP_LINE_B,+15674946895,Voicemail,10,25,0,Outbound
CDR_00001007,2024-03-09 08:06:23,Agent_014,Sales_Campaign_Q1,VOIP_LINE_A,+16214857300,Interested,107,11,29,Outbound
CDR_00000560,2024-03-09 08:36:50,Agent_017,Customer_Retention,VOIP_LINE_A,+16795936375,Disconnected,0,34,0,Outbound
CDR_00001456,2024-03-09 08:37:00,Agent_015,Lead_Generation_2024,VOIP_LINE_B,+16695798185,Not Interested,72,25,27,Outbound
CDR_00002269,2024-03-09 09:05:10,Agent_009,Lead_Generation_2024,SIP_GATEWAY_1,+13359605930,Wrong Number,10,8,0,Outbound
CDR_00000315,2024-03-09 09:17:50,Agent_010,New_Product_Launch,SIP_GATEWAY_1,+12279205050,Not Interested,83,15,12,Outbound
CDR_00001444,2024-03-09 09:46:26,Agent_020,Collection_Drive,SIP_GATEWAY_2,+15787257835,Sale,14,9,0,Outbound
CDR_00002752,2024-03-09 09:48:42,Agent_009,Customer_Retention,VOIP_LINE_A,+19913703334,Do Not Call,31,23,0,Outbound
CDR_00001587,2024-03-09 10:06:53,Agent_008,Lead_Generation_2024,TRUNK_BACKUP,+14359973877,Wrong Number,7,30,0,Outbound
CDR_00000424,2024-03-09 10:12:04,Agent_007,Customer_Retention,TRUNK_PRIMARY,+13357116257,Transferred,92,12,25,Outbound
CDR_00002104,2024-03-09 10:13:15,Agent_015,Survey_Campaign,SIP_GATEWAY_2,+17746154919,Busy,0,16,0,Outbound
CDR_00000421,2024-03-09 10:33:59,Agent_016,Lead_Generation_2024,VOIP_LINE_A,+18475509543,Sale,190,22,30,Outbound
CDR_00000001,2024-03-09 10:46:31,Agent_011,Lead_Generation_2024,TRUNK_BACKUP,+18304844780,Fax/Modem,0,35,0,Outbound
CDR_00002915,2024-03-09 11:02:41,Agent_018,Survey_Campaign,VOIP_LINE_A,+19056356494,No Answer,0,33,0,Outbound
CDR_00004171,2024-03-09 11:06:16,Agent_002,Customer_Retention,VOIP_LINE_B,+17344674075,Transferred,70,23,5,Outbound
CDR_00001675,2024-03-09 11:11:15,Agent_016,Lead_Generation_2024,VOIP_LINE_B,+12936700439,Do Not Call,92,25,28,Outbound
CDR_00000332,2024-03-09 11:13:13,Agent_010,Survey_Campaign,SIP_GATEWAY_2,+15901438347,Language Barrier,89,16,25,Outbound
CDR_00000859,2024-03-09 11:27:59,Agent_018,New_Product_Launch,TRUNK_BACKUP,+15014975341,No Answer,0,17,0,Outbound
CDR_00004227,2024-03-09 11:39:16,Agent_019,Lead_Generation_2024,VOIP_LINE_B,+17695529452,Voicemail,29,25,0,Outbound
CDR_00002464,2024-03-09 11:56:08,Agent_017,Sales_Campaign_Q1,VOIP_LINE_B,+18588781803,Disconnected,0,19,0,Outbound
CDR_00002329,2024-03-09 11:56:59,Agent_001,Collection_Drive,TRUNK_BACKUP,+12793294679,No Answer,0,46,0,Outbound
CDR_00004557,2024-03-09 12:09:32,Agent_019,New_Product_Launch,TRUNK_BACKUP,+13279225385,Wrong Number,25,18,0,Outbound
CDR_00003269,2024-03-09 12:09:47,Agent_018,Sales_Campaign_Q1,TRUNK_PRIMARY,+18109827515,Fax/Modem,0,22,0,Outbound
CDR_00000179,2024-03-09 12:13:50,Agent_014,Sales_Campaign_Q1,SIP_GATEWAY_2,+14308670862,No Answer,0,30,0,Outbound
CDR_00000333,2024-03-09 12:16:12,Agent_005,Collection_Drive,TRUNK_BACKUP,+17623315335,Callback Scheduled,271,14,9,Outbound
CDR_00003954,2024-03-09 12:20:41,Agent_001,Collection_Drive,VOIP_LINE_B,+18085074976,No Answer,0,59,0,Outbound
CDR_00003488,2024-03-09 12:20:51,Agent_015,Collection_Drive,SIP_GATEWAY_1,+13813514622,Callback Scheduled,114,5,26,Outbound
CDR_00000870,2024-03-09 12:29:55,Agent_008,New_Product_Launch,VOIP_LINE_A,+19846657092,Sale,56,5,0,Outbound
CDR_00000154,2024-03-09 12:32:35,Agent_010,Customer_Retention,TRUNK_PRIMARY,+19211511147,Transferred,54,23,0,Outbound
CDR_00002609,2024-03-09 12:44:29,Agent_018,Sales_Campaign_Q1,VOIP_LINE_B,+12163404116,Interested,191,23,4,Outbound
CDR_00000941,2024-03-09 12:49:12,Agent_016,Sales_Campaign_Q1,SIP_GATEWAY_1,+18154750224,Busy,0,18,0,Outbound
CDR_00003752,2024-03-09 12:59:24,Agent_005,Lead_Generation_2024,SIP_GATEWAY_2,+18089040341,No Answer,0,34,0,Outbound
CDR_00003103,2024-03-09 13:07:41,Agent_005,New_Product_Launch,SIP_GATEWAY_2,+16425001483,No Answer,0,37,0,Outbound
CDR_00001133,2024-03-09 13:17:06,Agent_010,Lead_Generation_2024,TRUNK_BACKUP,+17573271921,Busy,0,21,0,Outbound
CDR_00002887,2024-03-09 13:17:26,Agent_003,Lead_Generation_2024,VOIP_LINE_A,+19795550826,No Answer,0,31,0,Outbound
CDR_00000639,2024-03-09 13:37:56,Agent_012,Sales_Campaign_Q1,TRUNK_PRIMARY,+12944692059,Do Not Call,137,5,6,Outbound
CDR_00004608,2024-03-09 13:42:16,Agent_009,New_Product_Launch,VOIP_LINE_B,+19464610680,Callback Scheduled,122,24,1,Outbound
CDR_00002339,2024-03-09 13:54:15,Agent_011,New_Product_Launch,SIP_GATEWAY_2,+17973062316,Not Interested,62,30,23,Outbound
CDR_00000346,2024-03-09 14:02:21,Agent_010,Customer_Retention,TRUNK_PRIMARY,+14906376816,No Answer,0,33,0,Outbound
CDR_00000807,2024-03-09 14:12:31,Agent_010,Sales_Campaign_Q1,TRUNK_PRIMARY,+14823483834,Voicemail,15,11,0,Outbound
CDR_00001717,2024-03-09 14:20:24,Agent_004,Lead_Generation_2024,VOIP_LINE_A,+15002731820,Not Interested,90,29,23,Outbound
CDR_00004863,2024-03-09 14:33:06,Agent_008,Survey_Campaign,SIP_GATEWAY_2,+13243355765,Busy,0,51,0,Outbound
CDR_00002308,2024-03-09 14:39:43,Agent_014,Lead_Generation_2024,VOIP_LINE_B,+18537813680,No Answer,0,18,0,Outbound
CDR_00000173,2024-03-09 14:42:28,Agent_009,Lead_Generation_2024,TRUNK_BACKUP,+13552656266,Interested,109,12,23,Outbound
CDR_00000334,2024-03-09 14:42:29,Agent_007,Collection_Drive,VOIP_LINE_A,+17301515546,No Answer,0,42,0,Outbound
CDR_00003594,2024-03-09 15:05:51,Agent_001,Survey_Campaign,VOIP_LINE_B,+12332646377,Voicemail,16,8,0,Outbound
CDR_00001835,2024-03-09 15:07:11,Agent_009,Survey_Campaign,VOIP_LINE_A,+13133957593,No Answer,0,40,0,Outbound
CDR_00003948,2024-03-09 16:15:34,Agent_016,Lead_Generation_2024,TRUNK_BACKUP,+18448794560,Sale,13,3,0,Outbound
CDR_00004168,2024-03-09 16:37:37,Agent_018,Sales_Campaign_Q1,SIP_GATEWAY_1,+12982768909,Not Interested,41,15,0,Outbound
CDR_00003524,2024-03-09 16:39:13,Agent_017,Customer_Retention,VOIP_LINE_A,+15968506961,Sale,706,14,7,Outbound
CDR_00002641,2024-03-09 16:46:18,Agent_018,Sales_Campaign_Q1,SIP_GATEWAY_2,+13457557224,Callback Scheduled,280,24,28,Outbound
CDR_00002895,2024-03-09 17:16:20,Agent_014,Survey_Campaign,SIP_GATEWAY_2,+19789521704,Interested,178,23,26,Outbound
CDR_00001410,2024-03-09 18:27:23,Agent_006,Sales_Campaign_Q1,VOIP_LINE_A,+17864258166,Busy,0,25,0,Outbound
CDR_00002624,2024-03-09 18:33:10,Agent_018,Survey_Campaign,TRUNK_BACKUP,+14984564740,Voicemail,24,26,0,Outbound
CDR_00002032,2024-03-09 18:42:11,Agent_011,Survey_Campaign,VOIP_LINE_B,+19309765442,Interested,110,6,18,Outbound
CDR_00001939,2024-03-09 18:47:42,Agent_013,Lead_Generation_2024,VOIP_LINE_B,+19943157375,No Answer,0,28,0,Outbound
CDR_00004966,2024-03-09 18:56:12,Agent_019,Sales_Campaign_Q1,TRUNK_BACKUP,+12951699984,No Answer,0,52,0,Outbound
CDR_00002179,2024-03-09 19:18:57,Agent_015,Collection_Drive,VOIP_LINE_B,+13908998312,Not Interested,175,13,27,Outbound
CDR_00001734,2024-03-09 19:32:52,Agent_016,Survey_Campaign,SIP_GATEWAY_1,+19867056053,Callback Scheduled,82,26,1,Outbound
CDR_00003978,2024-03-09 19:45:27,Agent_018,Sales_Campaign_Q1,VOIP_LINE_A,+14764792212,No Answer,0,59,0,Outbound
CDR_00003706,2024-03-09 19:53:25,Agent_002,Customer_Retention,SIP_GATEWAY_2,+16902400203,Not Interested,57,12,0,Outbound
CDR_00003412,2024-03-09 20:45:27,Agent_002,Sales_Campaign_Q1,SIP_GATEWAY_2,+17366567133,Voicemail,15,4,0,Outbound
CDR_00000974,2024-03-10 08:17:53,Agent_010,Collection_Drive,VOIP_LINE_B,+14088315596,Voicemail,26,30,0,Outbound
CDR_00001130,2024-03-10 08:39:24,Agent_010,Sales_Campaign_Q1,SIP_GATEWAY_1,+14281671844,Busy,0,40,0,Outbound
CDR_00000856,2024-03-10 08:49:29,Agent_014,Survey_Campaign,TRUNK_PRIMARY,+18355955779,No Answer,0,16,0,Outbound
CDR_00002541,2024-03-10 09:16:01,Agent_007,New_Product_Launch,TRUNK_BACKUP,+19031876915,Busy,0,52,0,Outbound
CDR_00004524,2024-03-10 09:54:25,Agent_002,Survey_Campaign,TRUNK_BACKUP,+15533868853,Do Not Call,122,24,13,Outbound
CDR_00001912,2024-03-10 09:56:05,Agent_011,New_Product_Launch,TRUNK_PRIMARY,+18502246770,Busy,0,60,0,Outbound
CDR_00001392,2024-03-10 10:04:14,Agent_005,Sales_Campaign_Q1,SIP_GATEWAY_2,+16451509410,Busy,0,21,0,Outbound
CDR_00004613,2024-03-10 10:10:45,Agent_003,Survey_Campaign,VOIP_LINE_A,+19873366797,Not Interested,72,23,10,Outbound
CDR_00003381,2024-03-10 10:34:34,Agent_003,New_Product_Launch,TRUNK_BACKUP,+15615427014,Callback Scheduled,239,6,19,Outbound
CDR_00004704,2024-03-10 10:51:02,Agent_006,Survey_Campaign,VOIP_LINE_B,+14227710016,Sale,882,19,23,Outbound
CDR_00000930,2024-03-10 10:58:32,Agent_011,Customer_Retention,SIP_GATEWAY_1,+17121849735,No Answer,0,48,0,Outbound
CDR_00003318,2024-03-10 11:28:12,Agent_009,Lead_Generation_2024,VOIP_LINE_B,+16121202972,Not Interested,68,28,19,Outbound
CDR_00003791,2024-03-10 11:29:33,Agent_006,Lead_Generation_2024,VOIP_LINE_B,+17583599263,Language Barrier,50,11,0,Outbound
CDR_00000665,2024-03-10 11:30:29,Agent_014,Survey_Campaign,TRUNK_BACKUP,+12914530871,Wrong Number,8,3,0,Outbound
CDR_00002765,2024-03-10 11:36:15,Agent_014,New_Product_Launch,VOIP_LINE_A,+17879874054,Voicemail,7,12,0,Outbound
CDR_00000524,2024-03-10 11:43:10,Agent_020,Customer_Retention,TRUNK_PRIMARY,+18335697666,Busy,0,53,0,Outbound
CDR_00003767,2024-03-10 11:56:13,Agent_010,New_Product_Launch,TRUNK_PRIMARY,+19137521414,Callback Scheduled,297,11,20,Outbound
CDR_00004820,2024-03-10 12:27:40,Agent_009,Customer_Retention,VOIP_LINE_B,+13116364634,Busy,0,24,0,Outbound
CDR_00000079,2024-03-10 12:28:13,Agent_007,Survey_Campaign,TRUNK_PRIMARY,+13009822715,Callback Scheduled,181,18,21,Outbound
CDR_00000892,2024-03-10 12:28:52,Agent_017,Lead_Generation_2024,TRUNK_PRIMARY,+17596059305,Transferred,37,18,0,Outbound
CDR_00002299,2024-03-10 12:51:07,Agent_015,Collection_Drive,VOIP_LINE_A,+17806165250,Language Barrier,170,27,4,Outbound
CDR_00004330,2024-03-10 12:53:26,Agent_017,Customer_Retention,VOIP_LINE_A,+17155297634,Busy,0,35,0,Outbound
CDR_00000485,2024-03-10 13:04:04,Agent_001,Collection_Drive,VOIP_LINE_B,+14783582927,Voicemail,27,24,0,Outbound
CDR_00004094,2024-03-10 13:05:53,Agent_004,Survey_Campaign,VOIP_LINE_B,+15549967707,Not Interested,137,15,25,Outbound
CDR_00000790,2024-03-10 13:16:48,Agent_007,Customer_Retention,VOIP_LINE_B,+16953534552,No Answer,0,43,0,Outbound
CDR_00002143,2024-03-10 13:19:36,Agent_007,Collection_Drive,TRUNK_PRIMARY,+13038138713,Not Interested,90,23,24,Outbound
CDR_00001824,2024-03-10 13:23:15,Agent_001,New_Product_Launch,VOIP_LINE_B,+18986733520,Sale,364,22,12,Outbound
CDR_00000374,2024-03-10 13:24:48,Agent_016,New_Product_Launch,VOIP_LINE_B,+12544884217,Sale,639,17,30,Outbound
CDR_00000688,2024-03-10 13:26:30,Agent_020,Sales_Campaign_Q1,VOIP_LINE_A,+19301168132,Not Interested,30,9,0,Outbound
CDR_00000543,2024-03-10 14:11:47,Agent_006,Sales_Campaign_Q1,TRUNK_PRIMARY,+18208355435,Busy,0,21,0,Outbound
CDR_00000474,2024-03-10 14:11:58,Agent_006,Lead_Generation_2024,SIP_GATEWAY_1,+19945670525,Wrong Number,6,28,0,Outbound
CDR_00002620,2024-03-10 14:32:16,Agent_007,Sales_Campaign_Q1,SIP_GATEWAY_2,+15454151273,Callback Scheduled,229,25,3,Outbound
CDR_00004775,2024-03-10 14:47:31,Agent_020,Collection_Drive,VOIP_LINE_A,+18066846378,No Answer,0,51,0,Outbound
CDR_00003881,2024-03-10 14:47:59,Agent_012,New_Product_Launch,TRUNK_PRIMARY,+19626657631,Callback Scheduled,112,18,3,Outbound
CDR_00003239,2024-03-10 14:51:25,Agent_014,New_Product_Launch,TRUNK_BACKUP,+15933275830,Disconnected,0,58,0,Outbound
CDR_00002855,2024-03-10 14:52:25,Agent_012,Sales_Campaign_Q1,SIP_GATEWAY_2,+18123947374,Voicemail,29,28,0,Outbound
CDR_00000187,2024-03-10 15:02:01,Agent_006,Customer_Retention,TRUNK_BACKUP,+12954653816,Voicemail,7,20,0,Outbound
CDR_00004553,2024-03-10 15:06:03,Agent_020,Sales_Campaign_Q1,VOIP_LINE_A,+19665391512,Sale,241,29,10,Outbound
CDR_00004316,2024-03-10 15:07:35,Agent_008,Collection_Drive,TRUNK_BACKUP,+13778283384,Callback Scheduled,198,5,26,Outbound
CDR_00004129,2024-03-10 16:09:09,Agent_001,Collection_Drive,TRUNK_BACKUP,+16551469377,No Answer,0,58,0,Outbound
CDR_00001235,2024-03-10 16:10:32,Agent_005,Collection_Drive,TRUNK_PRIMARY,+15678553982,No Answer,0,33,0,Outbound
CDR_00003953,2024-03-10 16:11:32,Agent_004,New_Product_Launch,SIP_GATEWAY_1,+15642268454,Busy,0,42,0,Outbound
CDR_00002467,2024-03-10 17:12:52,Agent_019,Customer_Retention,TRUNK_BACKUP,+13047202150,Interested,80,12,23,Outbound
CDR_00003263,2024-03-10 17:38:53,Agent_015,Lead_Generation_2024,TRUNK_PRIMARY,+16438566554,Interested,178,3,29,Outbound
CDR_00002200,2024-03-10 17:55:23,Agent_012,Sales_Campaign_Q1,VOIP_LINE_A,+18762284326,Interested,131,12,29,Outbound
CDR_00000495,2024-03-10 18:19:59,Agent_007,Lead_Generation_2024,VOIP_LINE_B,+16946926879,Fax/Modem,0,32,0,Outbound
CDR_00003142,2024-03-10 18:45:27,Agent_001,New_Product_Launch,TRUNK_BACKUP,+13786789388,Sale,53,27,0,Outbound
CDR_00004872,2024-03-10 19:44:45,Agent_017,New_Product_Launch,SIP_GATEWAY_2,+13691896780,Callback Scheduled,244,6,19,Outbound
CDR_00004746,2024-03-10 19:57:35,Agent_009,Sales_Campaign_Q1,TRUNK_BACKUP,+12268886243,Do Not Call,96,24,5,Outbound
CDR_00000643,2024-03-11 08:13:23,Agent_014,Collection_Drive,SIP_GATEWAY_1,+16468838963,Callback Scheduled,288,12,20,Outbound
CDR_00002600,2024-03-11 08:21:05,Agent_015,Survey_Campaign,VOIP_LINE_A,+16259946098,Not Interested,76,6,10,Outbound
CDR_00001529,2024-03-11 08:30:11,Agent_009,Lead_Generation_2024,VOIP_LINE_A,+15535579621,Voicemail,24,25,0,Outbound
CDR_00003200,2024-03-11 08:36:33,Agent_017,New_Product_Launch,VOIP_LINE_B,+17131742039,Do Not Call,173,20,17,Outbound
CDR_00003554,2024-03-11 09:06:50,Agent_003,Lead_Generation_2024,VOIP_LINE_A,+13376598856,Callback Scheduled,221,11,13,Outbound
CDR_00000765,2024-03-11 09:15:09,Agent_009,New_Product_Launch,TRUNK_PRIMARY,+19317641023,Callback Scheduled,239,5,24,Outbound
CDR_00002936,2024-03-11 09:52:16,Agent_004,Survey_Campaign,SIP_GATEWAY_2,+15529577918,Callback Scheduled,251,14,25,Outbound
CDR_00003844,2024-03-11 09:53:47,Agent_006,Customer_Retention,SIP_GATEWAY_1,+17347352760,Wrong Number,27,23,0,Outbound
CDR_00003819,2024-03-11 10:03:39,Agent_006,Collection_Drive,VOIP_LINE_B,+17064031670,Not Interested,173,5,4,Outbound
CDR_00003580,2024-03-11 10:53:47,Agent_018,Survey_Campaign,TRUNK_PRIMARY,+15763943113,Not Interested,124,19,9,Outbound
CDR_00004460,2024-03-11 11:00:39,Agent_005,Collection_Drive,VOIP_LINE_B,+15132209205,Interested,247,30,8,Outbound
CDR_00003387,2024-03-11 11:17:46,Agent_015,Survey_Campaign,VOIP_LINE_B,+16766533236,No Answer,0,55,0,Outbound
CDR_00003176,2024-03-11 11:21:59,Agent_001,Survey_Campaign,VOIP_LINE_B,+18536926605,No Answer,0,44,0,Outbound
CDR_00000926,2024-03-11 11:31:32,Agent_018,New_Product_Launch,TRUNK_BACKUP,+18406332792,Not Interested,136,5,3,Outbound
CDR_00001374,2024-03-11 11:33:00,Agent_010,Lead_Generation_2024,TRUNK_PRIMARY,+19706587523,Language Barrier,115,17,19,Outbound
CDR_00000919,2024-03-11 11:38:58,Agent_017,Survey_Campaign,SIP_GATEWAY_2,+16823299089,No Answer,0,19,0,Outbound
CDR_00004971,2024-03-11 11:46:24,Agent_015,Customer_Retention,SIP_GATEWAY_1,+15752916335,Do Not Call,39,24,0,Outbound
CDR_00003997,2024-03-11 11:51:00,Agent_019,Survey_Campaign,VOIP_LINE_B,+14356172288,Callback Scheduled,94,18,20,Outbound
CDR_00004459,2024-03-11 11:57:39,Agent_006,Customer_Retention,SIP_GATEWAY_2,+15057510407,Busy,0,29,0,Outbound
CDR_00003198,2024-03-11 12:09:31,Agent_014,New_Product_Launch,SIP_GATEWAY_2,+19985398257,Not Interested,26,14,0,Outbound
